MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: JUN/2018.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;421535;SALTINHO;2;30;7;53;33;8;3;52;0;0;0;0;
SC;421875;TUNÁPOLIS;10;33;4;93;22;2;9;118;0;0;0;6;
SC;420895;JARDINÓPOLIS;1;2;4;5;1;0;1;62;0;0;1;0;
SC;420260;BOM RETIRO;9;56;4;141;8;8;2;114;0;0;0;0;
SC;421410;PRESIDENTE NEREU;2;28;1;82;3;2;0;169;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;5;36;7;122;12;3;0;144;0;0;0;7;
SC;421940;WITMARSUM;3;34;1;48;18;1;1;204;0;0;0;13;
SC;421605;SÃO CRISTOVÃO DO SUL;8;34;6;80;12;0;0;40;0;0;0;0;
SC;420870;JACINTO MACHADO;3;17;1;25;7;2;2;24;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;10;6;1;38;1;0;1;18;0;0;6;0;
SC;421660;SÃO JOSÉ;183;877;94;1.608;199;120;31;1.400;3;4;85;237;
SC;421755;SERRA ALTA;1;6;6;12;16;0;0;64;0;0;0;0;
SC;421770;SOMBRIO;33;137;20;373;37;15;4;658;0;0;23;106;
SC;421380;PRAIA GRANDE;16;8;6;62;2;8;2;482;0;0;2;4;
SC;420550;FRAIBURGO;42;366;41;629;214;71;18;819;0;0;41;121;
SC;421580;SÃO BENTO DO SUL;51;526;63;1.215;223;37;20;445;0;1;226;265;
SC;421280;BALNEÁRIO PIÇARRAS;13;91;14;308;34;15;8;313;2;5;16;110;
SC;420985;LINDÓIA DO SUL;0;2;0;12;7;0;0;56;0;0;0;0;
SC;421250;PENHA;28;114;7;223;18;22;1;281;1;0;9;7;
SC;420325;CAPÃO ALTO;9;25;1;81;3;1;1;53;0;0;0;0;
SC;420665;GUATAMBÚ;5;9;2;10;0;0;0;17;0;0;0;0;
SC;420560;GALVÃO;2;9;3;38;29;6;4;106;0;0;0;11;
SC;421130;NAVEGANTES;34;250;13;582;22;6;5;549;1;2;8;254;
SC;421530;SALETE;14;143;29;424;212;102;20;364;0;0;41;74;
SC;421080;MELEIRO;18;53;14;142;40;0;1;183;0;2;8;16;
SC;421750;SEARA;0;2;0;1;5;0;0;21;0;0;0;0;
SC;421460;RIO DO OESTE;11;61;5;199;44;2;3;42;0;0;0;11;
SC;421510;RODEIO;6;24;3;97;2;0;0;53;0;0;0;19;
SC;420030;AGRONÔMICA;0;0;0;0;0;0;1;84;0;0;0;0;
SC;421935;VITOR MEIRELES;1;11;2;16;2;3;0;48;0;0;0;0;
SC;421450;RIO DO CAMPO;2;16;3;38;0;0;2;69;0;0;1;0;
SC;420530;FAXINAL DOS GUEDES;16;142;18;489;36;9;0;725;3;0;60;115;
SC;421890;URUBICI;7;42;3;113;59;9;2;102;0;1;3;5;
SC;421680;SÃO JOSÉ DO CERRITO;25;71;6;246;4;2;0;71;0;0;3;0;
SC;420845;ITAPOÁ;7;58;2;197;47;11;1;88;0;1;33;49;
SC;420840;ITAPIRANGA;22;36;14;140;14;11;17;470;0;0;62;93;
SC;420417;CERRO NEGRO;0;0;0;0;0;0;0;42;0;0;0;0;
SC;421390;PRESIDENTE CASTELLO BRANCO;0;0;0;0;0;0;0;3;0;0;0;0;
SC;421570;SANTO AMARO DA IMPERATRIZ;15;62;8;100;23;22;5;71;0;0;1;0;
SC;420480;CURITIBANOS;67;217;34;572;64;68;5;507;0;6;16;101;
SC;421225;PASSO DE TORRES;16;42;7;94;7;1;3;136;0;1;1;17;
SC;420205;BALNEÁRIO BARRA DO SUL;2;26;0;75;6;0;0;4;0;0;1;21;
SC;420170;ASCURRA;4;26;10;84;15;0;0;230;0;0;0;0;
SC;421190;PALHOÇA;128;1.065;83;1.538;354;155;36;1.940;0;12;269;320;
SC;420430;CONCÓRDIA;45;165;21;384;28;6;3;235;0;1;23;1;
SC;420140;ARARANGUÁ;89;346;36;971;99;29;7;934;0;0;29;17;
SC;421910;VARGEÃO;1;39;7;137;6;3;0;406;0;0;0;20;
SC;420207;BALNEÁRIO GAIVOTA;4;17;1;44;3;4;0;79;0;0;4;8;
SC;420535;FLOR DO SERTÃO;0;22;3;35;20;9;8;39;0;0;8;0;
SC;421335;PONTE ALTA DO NORTE;0;6;2;33;6;0;0;48;0;0;3;61;
SC;420070;ALFREDO WAGNER;1;13;0;27;3;1;1;77;0;0;0;0;
SC;421840;TREZE DE MAIO;1;17;0;37;0;0;0;93;0;0;4;34;
SC;421187;PAIAL;1;5;0;3;5;0;1;68;0;0;0;6;
SC;420920;LACERDÓPOLIS;0;3;0;5;1;1;2;6;0;0;0;0;
SC;420380;CANOINHAS;347;269;25;1.083;42;64;24;482;0;1;10;13;
SC;421545;SANGÃO;3;23;2;81;2;0;6;658;0;0;6;0;
SC;421900;URUSSANGA;16;110;17;277;21;37;6;349;0;0;31;82;
SC;420435;CORDILHEIRA ALTA;0;0;0;4;0;0;0;17;0;0;0;0;
SC;421725;SÃO PEDRO DE ALCÂNTARA;5;4;1;13;0;0;0;11;0;4;0;0;
SC;421330;PONTE ALTA;9;12;3;36;9;1;1;45;0;0;0;0;
SC;420190;AURORA;2;3;0;38;1;0;0;73;0;0;0;0;
SC;421175;OTACÍLIO COSTA;12;43;23;190;2;1;3;237;0;0;1;0;
SC;421810;TIMBÉ DO SUL;42;72;8;233;44;22;7;378;0;0;0;0;
SC;421350;PORTO BELO;26;95;6;249;14;5;4;365;2;2;12;92;
SC;420130;ARAQUARI;10;115;6;290;112;24;1;214;0;0;39;88;
SC;420120;ANTÔNIO CARLOS;26;51;15;148;19;6;6;171;0;0;0;0;
SC;421640;SÃO JOÃO DO SUL;11;19;2;54;28;0;0;68;0;0;8;0;
SC;420460;CRICIÚMA;255;917;131;2.113;276;72;155;3.335;0;65;164;1.239;
SC;420970;LEBON RÉGIS;17;107;30;343;53;21;4;469;0;1;35;33;
SC;421920;VIDAL RAMOS;14;24;7;127;5;0;7;174;1;0;1;0;
SC;420240;BLUMENAU;153;890;49;1.224;246;165;147;1.037;2;437;214;305;
SC;421710;SÃO MARTINHO;0;0;0;0;0;0;0;8;0;0;7;8;
SC;421110;MONTE CASTELO;5;13;2;36;5;1;2;27;0;0;6;25;
SC;421170;ORLEANS;50;116;26;161;22;61;5;173;0;0;6;1;
SC;421800;TIJUCAS;7;37;4;237;3;35;2;361;0;2;5;5;
SC;420750;INDAIAL;43;236;40;724;133;28;5;764;2;1;15;11;
SC;421569;SANTIAGO DO SUL;0;3;1;15;13;1;1;30;0;0;1;1;
SC;420900;JOAÇABA;15;105;18;260;12;6;4;342;0;0;4;5;
SC;421270;PETROLÂNDIA;0;51;5;219;6;1;0;357;0;0;7;10;
SC;420110;ANITÁPOLIS;11;42;2;101;11;0;3;184;0;0;0;0;
SC;421440;RIO DAS ANTAS;0;0;0;0;0;3;0;54;0;0;0;0;
SC;421630;SÃO JOÃO BATISTA;0;32;1;104;9;1;3;257;0;0;1;0;
SC;420213;BELA VISTA DO TOLDO;34;28;5;43;0;3;1;72;0;0;2;1;
SC;421210;PALMITOS;29;35;5;90;16;7;1;150;1;0;2;2;
SC;421780;TAIÓ;24;158;10;313;6;8;6;699;0;0;73;199;
SC;421120;MORRO DA FUMAÇA;21;101;12;218;79;35;3;510;0;0;30;69;
SC;420280;BRAÇO DO NORTE;16;67;3;201;6;31;1;935;2;2;9;19;
SC;421567;SANTA TEREZINHA;0;0;0;1;0;0;0;3;0;0;1;1;
SC;420450;CORUPÁ;13;36;4;138;19;1;0;76;0;0;36;33;
SC;420910;JOINVILLE;357;3.426;96;5.166;816;417;110;5.434;5;15;1.503;2.886;
SC;420287;BRUNÓPOLIS;2;13;1;72;0;4;5;146;0;0;0;4;
SC;421040;MARACAJÁ;12;30;4;108;2;1;0;88;0;4;0;69;
SC;420980;LEOBERTO LEAL;2;5;1;10;15;0;1;72;0;0;0;0;
SC;420757;IOMERÊ;2;9;0;25;1;0;0;7;0;0;0;0;
SC;421400;PRESIDENTE GETÚLIO;13;26;6;126;10;6;2;195;0;0;17;21;
SC;421507;RIQUEZA;4;7;8;45;11;4;1;94;0;0;0;0;
SC;420253;BOM JESUS;1;6;2;40;0;2;4;137;0;0;2;9;
SC;420540;FLORIANÓPOLIS;311;947;97;2.397;171;132;30;1.964;3;54;94;236;
SC;420165;ARVOREDO;0;16;5;91;29;7;3;164;0;0;20;51;
SC;421003;LUZERNA;14;25;4;124;7;2;1;302;1;3;36;60;
SC;421715;SÃO MIGUEL DA BOA VISTA;7;21;2;63;7;0;5;39;2;0;0;0;
SC;420320;CAMBORIÚ;30;188;22;493;43;14;4;359;0;0;15;35;
SC;421100;MONDAÍ;61;45;21;137;21;1;1;191;0;0;0;14;
SC;421775;SUL BRASIL;1;61;5;100;31;4;0;70;0;0;0;0;
SC;421565;SANTA ROSA DO SUL;2;4;0;6;0;0;0;11;0;0;0;0;
SC;420690;IBIRAMA;23;164;15;428;56;19;3;283;0;0;38;25;
SC;420770;IPUMIRIM;1;5;1;25;22;4;2;90;1;0;6;4;
SC;420917;JUPIÁ;0;29;6;128;23;3;5;140;0;0;0;10;
SC;421850;TREZE TÍLIAS;1;0;0;0;0;0;0;87;0;0;0;0;
SC;420860;JABORÁ;0;3;1;14;5;0;1;52;0;0;0;5;
SC;421315;PLANALTO ALEGRE;0;10;0;38;20;1;0;28;0;0;0;0;
SC;421200;PALMA SOLA;2;27;5;111;7;6;7;80;1;0;1;0;
SC;420243;BOCAINA DO SUL;0;1;0;0;0;0;1;2;0;0;0;0;
SC;421830;TRÊS BARRAS;30;210;51;480;27;31;2;323;1;1;2;1;
SC;421760;SIDERÓPOLIS;25;75;7;154;51;23;1;141;0;0;1;0;
SC;420650;GUARAMIRIM;8;55;9;164;10;6;0;108;0;1;26;21;
SC;420090;ANGELINA;14;43;12;179;18;9;4;126;0;0;23;46;
SC;421415;PRINCESA;0;2;3;35;7;4;3;63;0;0;5;0;
SC;421500;RIO NEGRINHO;42;268;24;749;57;25;4;496;0;0;18;354;
SC;420425;COCAL DO SUL;136;892;116;2.016;408;156;32;3.448;0;12;316;648;
SC;420230;BIGUAÇU;105;644;108;1.256;317;42;15;975;3;6;2;3;
SC;421960;XAVANTINA;1;31;0;56;12;5;2;41;0;0;4;3;
SC;421010;MAFRA;39;343;36;1.039;117;68;16;1.124;0;2;169;258;
SC;421870;TUBARÃO;123;572;102;1.230;192;100;24;2.621;0;2;152;131;
SC;420490;DESCANSO;19;105;28;333;37;7;5;130;1;0;34;8;
SC;420520;ERVAL VELHO;4;19;5;40;15;0;6;152;0;0;0;5;
SC;421310;PIRATUBA;0;1;0;7;0;1;0;66;0;0;0;1;
SC;421205;PALMEIRA;4;35;1;142;3;3;0;41;0;0;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;21;71;4;103;27;7;5;189;0;0;27;59;
SC;420180;ATALANTA;1;6;0;39;20;3;0;86;0;0;23;21;
SC;421005;MACIEIRA;1;8;0;15;18;2;2;71;1;0;1;0;
SC;420040;ÁGUA DOCE;6;5;3;39;1;0;2;56;0;0;0;0;
SC;420257;BOM JESUS DO OESTE;0;1;0;0;0;0;0;27;0;0;0;7;
SC;420890;JARAGUÁ DO SUL;33;295;21;654;145;75;16;621;1;3;278;589;
SC;421105;MONTE CARLO;1;68;8;110;14;5;7;60;1;0;4;9;
SC;420830;ITAPEMA;33;138;9;263;29;12;9;451;3;11;2;1;
SC;420395;CAPIVARI DE BAIXO;23;12;7;60;6;6;1;105;0;0;3;0;
SC;420475;CUNHATAÍ;5;14;5;92;29;1;1;51;0;0;32;0;
SC;421795;TIGRINHOS;1;8;12;21;11;0;5;61;1;0;0;16;
SC;421240;PEDRAS GRANDES;13;25;3;31;46;13;3;127;0;11;1;1;
SC;420850;ITUPORANGA;10;4;1;171;1;3;1;188;0;0;3;21;
SC;420880;JAGUARUNA;21;89;5;142;2;24;2;363;0;0;0;142;
SC;421430;RANCHO QUEIMADO;1;17;0;62;6;2;0;37;0;1;0;0;
SC;421930;VIDEIRA;55;425;63;921;309;131;38;1.307;3;0;138;154;
SC;421610;SÃO DOMINGOS;32;45;7;300;180;21;5;299;0;0;1;4;
SC;420610;GRÃO PARÁ;18;26;9;45;13;2;0;71;0;0;4;4;
SC;420050;ÁGUAS DE CHAPECÓ;4;6;6;22;12;4;0;33;0;0;0;2;
SC;420700;IÇARA;89;374;13;567;33;6;7;1.279;1;2;69;134;
SC;420420;CHAPECÓ;148;891;110;3.165;276;138;15;1.463;5;7;468;1.716;
SC;420200;BALNEÁRIO CAMBORIÚ;56;376;28;900;116;43;29;533;1;1;316;377;
SC;420780;IRANI;6;44;20;146;29;34;10;353;0;0;5;14;
SC;420075;ALTO BELA VISTA;2;31;9;208;2;1;0;93;0;0;8;3;
SC;421700;SÃO LUDGERO;5;39;3;92;9;45;2;324;0;1;1;3;
SC;420010;ABELARDO LUZ;6;7;8;90;50;17;1;94;0;0;0;2;
SC;420390;CAPINZAL;2;31;2;86;2;0;0;35;0;0;5;6;
SC;421020;MAJOR GERCINO;4;13;3;8;0;0;0;6;0;0;0;0;
SC;420290;BRUSQUE;164;542;93;1.305;384;80;18;2.203;4;34;118;309;
SC;421290;PINHALZINHO;15;14;3;71;60;0;1;123;0;0;10;81;
SC;420330;CAMPO ALEGRE;25;49;13;211;39;16;6;299;0;0;119;171;
SC;421145;NOVA ITABERABA;5;32;5;75;25;3;3;47;0;0;1;0;
SC;421985;ZORTÉA;1;9;3;15;1;5;5;106;0;0;1;3;
SC;420060;ÁGUAS MORNAS;4;36;5;51;25;2;1;48;0;1;2;0;
SC;420415;CELSO RAMOS;0;7;0;31;10;3;0;10;0;0;2;2;
SC;421370;POUSO REDONDO;12;101;9;243;85;26;3;420;0;0;0;0;
SC;421970;XAXIM;20;44;16;81;50;1;3;203;0;4;2;17;
SC;420640;GUARACIABA;14;55;8;308;32;2;6;223;0;0;7;8;
SC;420470;CUNHA PORÃ;27;76;21;350;59;20;2;325;0;0;6;5;
SC;421030;MAJOR VIEIRA;10;18;13;58;2;0;0;114;0;0;1;0;
SC;421915;VARGEM;8;26;4;45;6;0;1;52;0;0;0;0;
SC;420720;IMARUÍ;31;125;13;391;41;8;1;601;0;0;11;18;
SC;420545;FORQUILHINHA;71;119;15;465;10;3;0;543;0;1;40;34;
SC;420400;CATANDUVAS;16;38;13;85;22;13;5;201;1;0;0;13;
SC;420410;CAXAMBU DO SUL;0;4;3;30;3;1;2;120;0;0;0;0;
SC;420160;ARROIO TRINTA;0;16;2;50;5;1;0;39;0;0;21;35;
SC;421895;URUPEMA;8;32;1;76;8;3;1;104;0;0;1;0;
SC;420570;GAROPABA;15;75;23;154;31;23;3;119;0;0;2;2;
SC;421360;PORTO UNIÃO;20;152;25;211;25;1;20;116;0;5;0;0;
SC;420730;IMBITUBA;0;36;3;42;26;4;4;80;0;0;74;136;
SC;420220;BENEDITO NOVO;16;59;34;180;45;19;2;78;0;15;58;105;
SC;420790;IRINEÓPOLIS;3;28;5;126;7;1;0;47;0;0;5;95;
SC;421085;MIRIM DOCE;21;11;0;14;2;0;0;148;0;0;3;0;
SC;421150;NOVA TRENTO;6;41;6;192;17;1;1;290;0;4;0;0;
SC;420208;BANDEIRANTE;22;19;4;46;15;1;12;99;1;0;1;18;
SC;420055;ÁGUAS FRIAS;1;5;2;10;0;0;3;60;0;0;0;1;
SC;420990;LONTRAS;6;64;2;190;31;29;3;305;0;0;5;0;
SC;421790;TANGARÁ;12;50;8;137;21;7;22;179;0;0;0;2;
SC;421625;SÃO JOÃO DO OESTE;8;28;10;128;42;3;3;152;0;0;15;31;
SC;420768;IPUAÇU;4;8;5;45;8;0;0;60;0;0;3;5;
SC;421223;PARAÍSO;0;18;4;31;1;0;0;12;0;0;10;39;
SC;421230;PAULO LOPES;20;24;2;42;4;0;1;21;0;0;0;0;
SC;420680;IBICARÉ;0;0;2;1;0;0;0;16;0;0;8;9;
SC;420930;LAGES;143;994;142;2.370;338;181;57;2.593;0;3;158;283;
SC;421320;POMERODE;34;163;13;561;111;11;2;807;0;0;89;125;
SC;421060;MASSARANDUBA;6;81;8;195;77;18;12;290;0;3;93;129;
SC;420785;IRATI;3;17;1;58;5;0;2;38;0;1;0;0;
SC;420440;CORONEL FREITAS;16;41;18;163;38;8;3;587;0;0;33;80;
SC;420360;CAMPOS NOVOS;26;122;42;271;44;30;9;125;0;1;12;53;
SC;420245;BOMBINHAS;3;43;6;115;21;10;5;86;2;4;4;165;
SC;421165;NOVO HORIZONTE;0;11;1;17;3;0;1;26;0;0;0;0;
SC;420209;BARRA BONITA;0;1;0;3;0;0;1;6;0;0;0;0;
SC;422000;BALNEÁRIO RINCÃO;1;10;2;18;2;1;0;11;0;0;1;0;
SC;421160;NOVA VENEZA;11;67;3;88;116;8;4;540;0;2;11;8;
SC;420250;BOM JARDIM DA SERRA;7;13;0;46;2;4;1;27;0;0;0;0;
SC;421055;MAREMA;0;1;0;0;1;0;0;22;0;0;0;0;
SC;420760;IPIRA;0;102;2;156;13;5;3;114;0;0;13;13;
SC;420445;CORONEL MARTINS;5;54;11;190;30;0;1;188;0;2;0;28;
SC;420080;ANCHIETA;8;9;5;95;0;1;1;9;1;0;2;0;
SC;421730;SAUDADES;1;12;1;46;4;2;0;4;0;0;81;77;
SC;421490;RIO FORTUNA;1;18;2;25;2;1;1;231;0;0;49;70;
SC;421189;PAINEL;2;6;3;18;4;1;1;10;0;0;0;0;
SC;421265;PESCARIA BRAVA;1;8;0;30;3;3;1;11;0;0;0;0;


Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB;
E-mail: sisab@saude.gov.br;
Dado gerado em: 14 de Abril de 2022 - 16:11h
Coordenação Geral de Informação da Atenção Primária - CGIAP/DESF
