MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: NOV/2019.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420315;CALMON;14;13;5;38;19;1;0;33;0;0;0;1;
SC;420300;CAÇADOR;24;242;38;555;72;34;9;527;0;3;139;173;
SC;420517;ENTRE RIOS;3;6;3;11;0;3;3;31;0;0;0;0;
SC;420895;JARDINÓPOLIS;2;22;8;14;2;2;1;50;0;0;0;0;
SC;421620;SÃO FRANCISCO DO SUL;2;20;1;61;2;0;0;20;0;0;0;0;
SC;421670;SÃO JOSÉ DO CEDRO;0;26;2;72;33;4;0;101;1;3;32;2;
SC;421535;SALTINHO;4;37;10;79;51;12;1;76;2;1;19;19;
SC;421875;TUNÁPOLIS;6;53;17;133;20;6;7;128;0;0;0;1;
SC;421605;SÃO CRISTOVÃO DO SUL;12;38;8;68;2;2;2;85;0;0;0;0;
SC;421940;WITMARSUM;8;21;0;45;21;2;1;331;1;0;0;0;
SC;420260;BOM RETIRO;8;30;6;108;13;0;1;66;0;0;0;0;
SC;420660;GUARUJÁ DO SUL;5;8;2;29;8;0;4;61;0;0;31;27;
SC;421860;TROMBUDO CENTRAL;7;19;3;82;7;2;1;84;0;0;0;0;
SC;420870;JACINTO MACHADO;6;33;2;23;1;2;0;101;0;1;3;5;
SC;421410;PRESIDENTE NEREU;2;8;6;36;3;4;2;104;0;0;2;1;
SC;421660;SÃO JOSÉ;154;1.068;83;1.674;293;132;27;1.717;3;6;30;226;
SC;420560;GALVÃO;0;3;3;11;36;3;6;172;0;0;0;7;
SC;421280;BALNEÁRIO PIÇARRAS;2;45;4;105;8;7;14;189;1;0;51;143;
SC;421580;SÃO BENTO DO SUL;42;498;70;1.112;204;11;21;597;0;1;275;384;
SC;421380;PRAIA GRANDE;12;18;20;112;10;10;4;320;0;0;0;56;
SC;421755;SERRA ALTA;0;13;0;24;17;0;0;54;0;0;0;0;
SC;420985;LINDÓIA DO SUL;0;3;0;10;2;2;2;102;0;0;0;0;
SC;420325;CAPÃO ALTO;13;33;6;74;3;3;2;37;0;0;0;0;
SC;420665;GUATAMBÚ;3;7;3;25;37;0;4;96;0;0;0;0;
SC;421250;PENHA;21;110;22;272;81;2;2;463;0;0;6;0;
SC;421770;SOMBRIO;21;183;20;396;123;26;5;569;0;0;96;224;
SC;420550;FRAIBURGO;40;329;48;720;160;130;12;897;0;0;46;99;
SC;421530;SALETE;14;68;13;169;109;37;5;312;0;0;5;2;
SC;421080;MELEIRO;15;45;8;103;53;1;1;164;0;7;21;44;
SC;421130;NAVEGANTES;14;209;2;221;6;5;1;255;0;0;7;274;
SC;421750;SEARA;0;23;1;23;7;0;1;139;0;0;66;19;
SC;421460;RIO DO OESTE;8;22;0;74;13;0;4;211;0;2;0;0;
SC;421450;RIO DO CAMPO;5;21;2;40;0;0;1;72;0;0;1;0;
SC;420030;AGRONÔMICA;16;30;6;156;4;0;0;236;2;0;0;0;
SC;421935;VITOR MEIRELES;1;6;1;6;3;0;0;39;0;0;0;0;
SC;421510;RODEIO;6;35;2;29;10;1;2;40;0;0;0;39;
SC;420845;ITAPOÁ;29;366;10;603;300;51;8;513;2;9;67;241;
SC;420840;ITAPIRANGA;11;9;7;73;0;0;1;247;0;0;15;0;
SC;421890;URUBICI;3;45;1;92;32;8;3;78;0;0;1;1;
SC;420530;FAXINAL DOS GUEDES;4;99;11;405;58;12;2;880;0;0;123;249;
SC;421390;PRESIDENTE CASTELLO BRANCO;0;14;9;80;23;7;7;67;0;0;31;48;
SC;421680;SÃO JOSÉ DO CERRITO;0;18;2;48;3;5;1;107;0;0;0;0;
SC;420417;CERRO NEGRO;0;1;0;7;0;0;0;25;0;0;0;0;
SC;420205;BALNEÁRIO BARRA DO SUL;6;75;8;149;41;13;2;202;0;0;40;50;
SC;420480;CURITIBANOS;41;292;40;743;71;98;16;557;0;0;69;155;
SC;421570;SANTO AMARO DA IMPERATRIZ;5;84;4;85;63;7;4;101;0;0;0;0;
SC;421225;PASSO DE TORRES;10;18;6;48;3;0;0;75;0;0;7;12;
SC;420170;ASCURRA;6;102;14;350;20;4;2;998;0;0;2;0;
SC;421910;VARGEÃO;5;33;8;185;3;0;2;335;0;0;0;29;
SC;420140;ARARANGUÁ;52;260;23;443;169;23;12;626;0;0;28;25;
SC;420430;CONCÓRDIA;15;106;7;247;19;6;2;195;0;0;25;0;
SC;420207;BALNEÁRIO GAIVOTA;9;36;6;105;20;4;6;182;0;0;0;0;
SC;421190;PALHOÇA;16;93;7;192;60;21;2;460;0;5;60;46;
SC;421840;TREZE DE MAIO;0;17;0;18;1;0;1;279;0;0;21;5;
SC;420535;FLOR DO SERTÃO;1;6;2;2;14;2;5;61;0;0;7;8;
SC;421335;PONTE ALTA DO NORTE;4;11;0;11;9;3;0;76;0;0;0;36;
SC;420070;ALFREDO WAGNER;1;19;1;37;5;3;6;99;0;0;1;0;
SC;421340;PONTE SERRADA;5;15;1;63;3;3;3;226;0;0;2;53;
SC;420920;LACERDÓPOLIS;0;6;1;7;0;0;0;45;0;0;0;0;
SC;421187;PAIAL;1;13;2;21;9;0;0;95;0;0;15;21;
SC;421725;SÃO PEDRO DE ALCÂNTARA;15;12;5;30;4;5;6;39;0;0;6;0;
SC;421900;URUSSANGA;19;257;10;617;96;41;8;1.008;0;6;319;497;
SC;420380;CANOINHAS;88;178;7;640;30;55;24;499;1;0;49;109;
SC;421330;PONTE ALTA;1;12;0;30;0;0;0;52;0;0;0;0;
SC;421545;SANGÃO;6;9;2;17;4;5;2;222;0;0;12;29;
SC;420190;AURORA;0;5;2;17;3;1;3;41;0;0;0;0;
SC;420435;CORDILHEIRA ALTA;0;0;0;0;0;0;1;0;0;0;0;0;
SC;420120;ANTÔNIO CARLOS;18;31;7;71;14;3;4;187;0;0;0;0;
SC;420130;ARAQUARI;7;57;8;145;60;2;1;170;0;6;10;49;
SC;421350;PORTO BELO;22;145;14;313;34;14;7;442;0;0;28;118;
SC;421640;SÃO JOÃO DO SUL;9;28;5;43;6;0;0;111;0;0;0;0;
SC;421175;OTACÍLIO COSTA;9;81;20;211;3;10;1;164;0;0;0;0;
SC;421810;TIMBÉ DO SUL;7;16;3;26;2;0;0;38;0;0;8;0;
SC;420240;BLUMENAU;124;1.561;53;1.728;366;197;203;1.702;1;398;554;825;
SC;420460;CRICIÚMA;179;1.153;128;1.700;326;56;79;3.237;0;76;277;1.497;
SC;420970;LEBON RÉGIS;3;66;9;305;3;3;6;272;0;3;76;27;
SC;421920;VIDAL RAMOS;16;41;5;99;8;4;7;206;0;2;0;0;
SC;421710;SÃO MARTINHO;1;13;3;62;9;0;1;243;0;0;9;20;
SC;420750;INDAIAL;47;182;29;435;38;59;8;340;0;3;10;55;
SC;421800;TIJUCAS;7;70;4;154;7;42;3;292;0;2;12;8;
SC;421170;ORLEANS;13;152;9;192;68;18;11;260;0;0;1;2;
SC;421110;MONTE CASTELO;16;45;7;139;2;0;2;77;0;0;8;36;
SC;421569;SANTIAGO DO SUL;0;3;1;16;17;1;5;13;0;0;3;7;
SC;420540;FLORIANÓPOLIS;439;1.407;131;3.231;282;196;41;4.471;3;102;125;1.599;
SC;421715;SÃO MIGUEL DA BOA VISTA;6;10;3;30;32;1;4;34;0;0;0;0;
SC;421003;LUZERNA;6;31;2;65;4;7;5;122;0;2;3;1;
SC;420165;ARVOREDO;4;16;12;44;12;10;1;164;0;0;3;49;
SC;421565;SANTA ROSA DO SUL;8;50;3;101;4;4;3;118;0;0;15;110;
SC;421775;SUL BRASIL;1;40;12;88;29;2;0;56;0;0;0;10;
SC;421100;MONDAÍ;34;27;3;55;15;2;2;150;0;0;0;0;
SC;420320;CAMBORIÚ;7;48;4;119;16;3;2;192;0;0;0;5;
SC;420917;JUPIÁ;4;28;15;29;14;1;3;73;0;0;7;29;
SC;420690;IBIRAMA;4;55;1;113;24;12;1;104;0;0;21;10;
SC;421850;TREZE TÍLIAS;4;17;3;27;1;2;1;62;0;0;1;0;
SC;420770;IPUMIRIM;0;18;0;23;4;2;1;86;0;3;7;4;
SC;420860;JABORÁ;0;6;1;7;11;1;1;72;0;0;0;0;
SC;420243;BOCAINA DO SUL;1;4;0;9;1;0;1;9;0;0;0;0;
SC;421200;PALMA SOLA;7;34;9;73;21;6;11;93;0;0;4;0;
SC;421315;PLANALTO ALEGRE;3;2;1;2;4;0;0;19;0;0;0;0;
SC;421830;TRÊS BARRAS;173;303;37;540;51;22;11;362;5;1;5;12;
SC;421760;SIDERÓPOLIS;9;73;11;70;39;5;3;181;0;1;1;2;
SC;421415;PRINCESA;0;7;2;11;13;1;0;23;0;0;5;10;
SC;420650;GUARAMIRIM;17;100;5;217;43;17;6;127;6;10;40;177;
SC;421500;RIO NEGRINHO;36;308;40;715;28;30;1;618;1;1;6;243;
SC;420230;BIGUAÇU;175;936;76;1.712;330;64;54;1.175;1;40;7;2;
SC;420425;COCAL DO SUL;15;83;6;213;21;1;2;444;0;0;106;258;
SC;421960;XAVANTINA;2;17;2;21;28;3;0;40;0;0;7;36;
SC;421010;MAFRA;40;409;37;908;116;81;3;1.301;0;1;244;279;
SC;421870;TUBARÃO;125;762;96;1.578;294;111;37;2.699;0;2;200;175;
SC;420490;DESCANSO;7;68;10;211;23;9;11;128;0;0;38;36;
SC;420520;ERVAL VELHO;5;15;5;20;7;0;7;73;0;0;0;0;
SC;421310;PIRATUBA;16;25;8;55;22;0;1;102;0;0;18;13;
SC;420600;GOVERNADOR CELSO RAMOS;28;111;7;260;29;15;3;290;0;4;2;72;
SC;420180;ATALANTA;2;1;0;8;0;1;0;108;0;0;7;5;
SC;420040;ÁGUA DOCE;9;11;1;20;4;0;2;188;0;0;0;0;
SC;420257;BOM JESUS DO OESTE;0;2;0;0;10;3;0;62;0;0;0;9;
SC;421205;PALMEIRA;4;16;5;52;3;53;0;92;0;0;1;6;
SC;421005;MACIEIRA;0;1;0;0;2;0;3;11;0;0;0;0;
SC;420890;JARAGUÁ DO SUL;31;466;38;948;269;81;20;571;4;4;408;962;
SC;420830;ITAPEMA;47;260;12;312;90;35;13;351;2;15;18;19;
SC;420395;CAPIVARI DE BAIXO;5;47;5;34;6;1;0;105;0;1;27;26;
SC;421105;MONTE CARLO;3;21;4;52;4;6;1;47;0;0;1;4;
SC;421795;TIGRINHOS;2;36;10;35;18;2;3;109;0;0;0;8;
SC;420475;CUNHATAÍ;0;7;4;16;0;4;1;26;0;0;0;5;
SC;420880;JAGUARUNA;6;54;2;176;10;15;3;248;0;0;6;93;
SC;420850;ITUPORANGA;7;3;1;122;0;0;1;129;0;0;0;0;
SC;421240;PEDRAS GRANDES;9;76;5;84;55;1;2;238;0;0;7;1;
SC;421430;RANCHO QUEIMADO;1;4;0;32;2;0;0;32;0;1;0;0;
SC;421930;VIDEIRA;14;167;17;320;57;25;8;415;0;0;68;93;
SC;420610;GRÃO PARÁ;12;22;8;43;14;1;2;134;0;0;2;5;
SC;420050;ÁGUAS DE CHAPECÓ;5;21;8;22;14;1;1;82;0;0;1;0;
SC;421610;SÃO DOMINGOS;10;52;3;152;35;6;20;148;0;1;1;8;
SC;420390;CAPINZAL;1;31;2;50;5;0;0;84;0;0;0;13;
SC;420420;CHAPECÓ;234;2.078;178;6.515;846;230;94;4.162;6;55;1.393;4.056;
SC;421700;SÃO LUDGERO;9;68;8;207;37;26;1;735;0;1;29;35;
SC;420200;BALNEÁRIO CAMBORIÚ;44;378;39;853;165;55;26;881;0;4;300;826;
SC;420700;IÇARA;34;239;22;257;44;8;1;613;0;8;61;140;
SC;420075;ALTO BELA VISTA;4;10;1;117;8;3;0;139;0;0;6;0;
SC;420780;IRANI;15;97;22;298;41;30;12;320;0;1;93;79;
SC;420010;ABELARDO LUZ;6;21;10;90;3;6;1;108;1;0;12;32;
SC;421020;MAJOR GERCINO;2;3;0;19;5;1;4;14;0;0;0;0;
SC;420290;BRUSQUE;132;618;70;1.411;359;79;35;2.946;6;32;306;568;
SC;420330;CAMPO ALEGRE;5;115;6;207;3;0;1;235;0;0;89;111;
SC;421145;NOVA ITABERABA;1;21;2;46;9;1;0;36;0;0;0;0;
SC;421290;PINHALZINHO;5;22;1;79;61;0;4;98;0;0;1;147;
SC;421970;XAXIM;21;142;37;255;76;6;3;298;3;29;10;20;
SC;421985;ZORTÉA;0;4;1;22;1;0;0;54;0;0;0;0;
SC;420060;ÁGUAS MORNAS;10;64;3;107;37;7;1;66;0;1;2;0;
SC;421370;POUSO REDONDO;10;44;8;113;10;2;2;278;0;0;6;11;
SC;420415;CELSO RAMOS;0;0;0;0;0;0;0;5;0;0;0;0;
SC;421030;MAJOR VIEIRA;10;29;17;137;11;3;9;296;0;2;0;18;
SC;420640;GUARACIABA;6;36;3;92;16;28;4;83;1;0;2;0;
SC;420470;CUNHA PORÃ;23;92;22;233;60;7;7;408;0;0;23;21;
SC;421915;VARGEM;4;8;6;19;0;1;2;58;0;0;0;6;
SC;420720;IMARUÍ;3;33;2;69;16;0;0;27;0;0;3;11;
SC;420400;CATANDUVAS;9;11;3;36;3;3;4;142;0;1;39;45;
SC;420545;FORQUILHINHA;49;117;20;293;41;16;4;639;0;0;98;305;
SC;420410;CAXAMBU DO SUL;1;4;0;7;0;0;0;67;0;1;0;0;
SC;420160;ARROIO TRINTA;0;41;0;91;3;0;0;75;0;0;0;0;
SC;421895;URUPEMA;1;4;2;4;1;1;4;38;0;0;0;0;
SC;420570;GAROPABA;16;96;12;162;43;26;5;196;1;0;2;1;
SC;421360;PORTO UNIÃO;12;109;9;291;45;11;45;198;0;2;11;4;
SC;420220;BENEDITO NOVO;13;68;33;212;65;35;10;285;1;28;35;41;
SC;421150;NOVA TRENTO;11;44;6;168;61;8;5;387;1;9;4;0;
SC;420730;IMBITUBA;16;126;11;216;64;17;13;283;0;1;39;101;
SC;420208;BANDEIRANTE;13;14;2;36;9;1;3;121;0;0;0;19;
SC;420055;ÁGUAS FRIAS;0;35;12;60;7;3;0;84;0;0;0;2;
SC;420790;IRINEÓPOLIS;5;16;9;160;1;0;8;67;0;0;2;62;
SC;421085;MIRIM DOCE;0;0;0;0;0;0;0;3;0;0;0;0;
SC;421790;TANGARÁ;4;75;6;264;44;2;13;256;0;1;3;4;
SC;420990;LONTRAS;10;49;5;212;26;12;8;343;0;0;1;0;
SC;420680;IBICARÉ;7;11;16;22;0;1;1;110;0;0;7;4;
SC;421223;PARAÍSO;0;6;3;11;0;0;0;10;0;0;30;45;
SC;421230;PAULO LOPES;14;43;0;45;11;3;1;62;0;0;0;0;
SC;421625;SÃO JOÃO DO OESTE;4;49;8;221;43;4;0;565;0;0;53;107;
SC;420768;IPUAÇU;4;25;6;61;21;1;1;86;0;1;10;24;
SC;420930;LAGES;71;500;100;1.424;220;118;28;1.601;1;3;164;259;
SC;421320;POMERODE;4;47;0;160;39;14;3;125;0;0;80;156;
SC;421060;MASSARANDUBA;2;80;7;191;79;26;1;360;1;5;100;114;
SC;420785;IRATI;3;29;4;82;9;2;0;37;0;0;0;5;
SC;420360;CAMPOS NOVOS;43;55;56;265;31;12;4;144;0;0;45;155;
SC;420440;CORONEL FREITAS;19;38;12;160;37;9;4;473;0;0;41;67;
SC;422000;BALNEÁRIO RINCÃO;10;90;1;84;6;3;5;147;0;0;6;59;
SC;420245;BOMBINHAS;1;46;0;84;30;0;6;123;1;2;3;69;
SC;421165;NOVO HORIZONTE;1;5;3;8;1;1;1;36;1;0;4;19;
SC;420209;BARRA BONITA;0;0;0;4;17;0;0;10;0;0;1;1;
SC;421160;NOVA VENEZA;6;79;10;68;46;2;3;390;3;1;11;94;
SC;420250;BOM JARDIM DA SERRA;0;9;2;18;1;1;1;9;0;0;0;0;
SC;421055;MAREMA;0;0;0;0;4;0;0;66;0;0;0;0;
SC;420080;ANCHIETA;2;10;11;42;2;0;1;116;0;0;0;0;
SC;420760;IPIRA;0;54;3;70;3;0;0;62;0;0;10;9;
SC;420445;CORONEL MARTINS;2;27;0;41;44;1;0;55;0;0;10;53;
SC;421490;RIO FORTUNA;2;18;0;37;18;1;1;96;0;1;0;0;
SC;421189;PAINEL;3;10;6;4;3;0;3;14;0;0;0;0;
SC;421730;SAUDADES;3;36;4;132;62;3;0;782;0;0;31;88;
SC;421265;PESCARIA BRAVA;3;18;2;5;1;1;0;111;0;0;0;0;
SC;421720;SÃO MIGUEL DO OESTE;26;113;24;330;158;26;13;730;1;3;76;129;
SC;420800;ITÁ;10;44;9;149;21;0;14;216;1;1;5;5;
SC;421260;PERITIBA;1;53;2;61;20;4;2;105;0;0;55;58;
SC;420270;BOTUVERÁ;5;14;6;64;5;1;2;99;0;0;0;24;
SC;421820;TIMBÓ;24;131;7;271;71;16;1;705;0;2;65;111;
SC;420945;LAJEADO GRANDE;1;8;1;13;1;1;0;84;0;0;0;16;
SC;421590;SÃO BONIFÁCIO;1;17;1;69;21;0;0;44;0;0;0;0;
SC;420543;FORMOSA DO SUL;3;41;7;159;58;16;3;242;2;0;3;0;
SC;420127;ARABUTÃ;3;4;2;20;10;1;0;47;0;0;40;39;
SC;420675;IBIAM;0;9;2;13;0;0;1;73;0;0;4;0;
SC;421950;XANXERÊ;10;103;17;222;30;10;3;549;0;0;26;50;
SC;420125;APIÚNA;4;40;3;28;25;6;3;114;0;0;0;0;
SC;421090;MODELO;3;70;3;35;17;0;0;93;0;0;72;82;
SC;420210;BARRA VELHA;23;181;16;416;18;19;8;385;0;3;86;141;
SC;421505;RIO RUFINO;0;0;3;0;0;0;1;17;0;0;0;0;
SC;421600;SÃO CARLOS;7;26;11;118;3;0;0;110;1;0;0;14;
SC;421540;SALTO VELOSO;6;13;0;40;5;0;1;156;0;0;0;0;
SC;421420;QUILOMBO;3;124;2;451;23;14;3;227;1;0;64;100;
SC;420580;GARUVA;1;11;2;19;1;1;0;31;0;0;3;73;
SC;420100;ANITA GARIBALDI;0;8;1;33;0;0;1;11;0;0;0;0;
SC;420350;CAMPO ERÊ;1;21;13;81;36;6;2;109;3;0;3;0;
SC;420310;CAIBI;10;60;6;186;13;8;4;219;0;0;1;1;
SC;421220;PAPANDUVA;16;97;11;254;40;9;1;213;0;0;1;2;
SC;420740;IMBUIA;3;17;3;14;0;10;0;73;0;0;1;19;
SC;420005;ABDON BATISTA;0;0;0;3;0;0;0;0;0;0;0;22;
SC;420519;ERMO;2;8;0;11;2;2;0;20;0;0;1;29;
SC;421520;ROMELÂNDIA;0;5;1;7;6;3;8;41;0;0;0;7;
SC;421000;LUIZ ALVES;0;59;8;102;86;27;7;183;1;2;31;52;
SC;420340;CAMPO BELO DO SUL;10;36;6;136;0;0;6;78;0;0;2;8;
SC;420419;CHAPADÃO DO LAGEADO;3;4;2;10;4;0;0;19;0;1;0;7;
SC;420765;IPORÃ DO OESTE;9;41;10;152;31;1;1;108;0;0;1;0;
SC;421835;TREVISO;0;3;0;11;23;0;0;7;0;0;21;67;
SC;421300;PINHEIRO PRETO;1;6;0;45;5;0;0;79;0;0;0;2;


Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB;
E-mail: sisab@saude.gov.br;
Dado gerado em: 14 de Abril de 2022 - 16:18h
Coordenação Geral de Informação da Atenção Primária - CGIAP/DESF
