MS/SAPS/Departamento de Saúde da Família ­ DESF 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
Competência: DEZ/2021.
Estado: SC.
Tipo de Produção: Atendimento Individual.
"Tipo de Atendimento: Cons. agen. prog/cuid. cont., Consulta agendada, Dem. esp. esc. inicial/orient., Dem. esp. consulta no dia, Dem. esp. atendimento urgência."
"Probl/ Condição Avaliada: Asma, Diabetes, DPOC, Hipertensão arterial, Obesidade, Tabagismo, Usuário de álcool, Saúde mental, D.Transmissíveis - Hanseníase, D.Transmissíveis - Tuberculose, Rast. câncer de mama, Rast. câncer do colo do útero."


Uf;Ibge;Municipio;Asma;Diabetes;DPOC;Hipertensão arterial;Obesidade;Tabagismo;Usuário de álcool;Saúde mental;D.Transmissíveis - Hanseníase;D.Transmissíveis - Tuberculose;Rast. câncer de mama;Rast. câncer do colo do útero;
SC;420820;ITAJAÍ;89;1.007;97;1.923;619;200;81;2.571;2;8;435;578;
SC;420455;CORREIA PINTO;4;122;15;250;35;9;2;90;0;1;0;0;
SC;421140;NOVA ERECHIM;4;56;1;146;19;0;5;47;0;0;0;0;
SC;421470;RIO DOS CEDROS;5;141;5;448;1;2;3;39;0;0;14;10;
SC;420370;CANELINHA;1;25;1;52;8;0;0;122;0;0;1;10;
SC;421740;SCHROEDER;15;107;10;243;52;7;7;433;0;2;2;56;
SC;420590;GASPAR;38;246;20;647;54;14;9;397;1;1;1;11;
SC;420195;BALNEÁRIO ARROIO DO SILVA;16;361;4;936;14;9;2;556;2;0;19;45;
SC;421885;UNIÃO DO OESTE;1;7;1;18;2;0;0;58;0;0;0;2;
SC;420620;GRAVATAL;10;68;8;132;46;1;1;478;0;1;1;6;
SC;421555;SANTA HELENA;0;32;1;85;21;6;3;54;0;0;0;0;
SC;420630;GUABIRUBA;3;19;1;28;3;1;2;239;0;2;11;12;
SC;420940;LAGUNA;9;139;4;271;26;6;5;190;0;0;3;0;
SC;421568;SANTA TEREZINHA DO PROGRESSO;0;7;0;57;2;0;1;51;0;0;0;0;
SC;420510;DONA EMMA;5;16;4;39;16;2;2;163;0;0;1;31;
SC;420020;AGROLÂNDIA;6;139;3;477;78;8;1;367;0;0;36;43;
SC;420500;DIONÍSIO CERQUEIRA;3;78;11;75;5;10;1;75;1;0;0;68;
SC;420810;ITAIÓPOLIS;6;111;13;381;18;1;3;248;0;0;0;0;
SC;420300;CAÇADOR;8;155;29;306;84;17;0;622;0;2;67;101;
SC;420315;CALMON;8;6;0;16;0;0;2;100;0;0;0;0;
SC;421480;RIO DO SUL;5;35;5;39;1;10;1;124;0;0;8;217;
SC;420517;ENTRE RIOS;1;8;3;8;2;0;1;23;0;0;0;1;
SC;421670;SÃO JOSÉ DO CEDRO;13;81;14;211;50;2;12;195;0;0;0;1;
SC;421875;TUNÁPOLIS;0;28;4;59;2;1;2;72;0;0;2;8;
SC;421620;SÃO FRANCISCO DO SUL;15;591;16;1.131;23;10;5;573;0;1;5;115;
SC;421535;SALTINHO;5;26;6;42;32;3;0;78;0;0;3;2;
SC;420895;JARDINÓPOLIS;1;18;1;92;1;1;5;38;0;0;0;0;
SC;421605;SÃO CRISTOVÃO DO SUL;8;35;7;37;3;0;0;51;0;0;0;0;
SC;421860;TROMBUDO CENTRAL;8;21;3;108;6;4;0;77;0;0;5;0;
SC;420660;GUARUJÁ DO SUL;5;2;3;36;8;0;7;146;0;0;0;0;
SC;420260;BOM RETIRO;10;22;3;24;12;1;0;44;0;0;0;0;
SC;420870;JACINTO MACHADO;3;31;2;61;63;0;2;70;0;1;5;18;
SC;421940;WITMARSUM;5;23;8;91;26;3;2;173;0;0;10;14;
SC;421410;PRESIDENTE NEREU;0;2;0;10;0;0;0;57;0;0;0;0;
SC;420325;CAPÃO ALTO;1;34;3;50;2;4;4;21;0;0;0;7;
SC;420560;GALVÃO;6;22;3;37;1;0;2;37;0;0;0;0;
SC;421280;BALNEÁRIO PIÇARRAS;5;616;5;1.262;192;4;4;283;0;0;59;125;
SC;420550;FRAIBURGO;24;503;52;800;186;19;8;1.012;0;0;57;126;
SC;421755;SERRA ALTA;2;93;5;158;22;4;2;28;0;0;0;0;
SC;420985;LINDÓIA DO SUL;1;22;1;88;7;7;7;117;0;1;6;1;
SC;421660;SÃO JOSÉ;149;3.334;68;7.388;643;100;25;3.658;2;12;274;1.503;
SC;421580;SÃO BENTO DO SUL;24;231;35;562;91;8;10;312;0;9;88;207;
SC;421380;PRAIA GRANDE;22;161;21;450;93;22;8;117;0;0;123;114;
SC;421770;SOMBRIO;25;133;17;128;42;6;3;582;0;1;60;45;
SC;420665;GUATAMBÚ;4;190;3;479;8;9;7;101;0;0;17;133;
SC;421250;PENHA;24;593;20;1.137;141;1;1;416;0;0;4;40;
SC;421530;SALETE;5;70;11;453;60;13;4;160;0;0;1;29;
SC;421130;NAVEGANTES;23;887;26;1.889;48;36;7;813;0;2;57;264;
SC;421080;MELEIRO;5;71;13;133;50;5;1;63;0;0;33;89;
SC;421750;SEARA;5;32;3;149;5;1;0;172;0;0;21;19;
SC;421450;RIO DO CAMPO;13;80;10;152;56;1;3;255;0;0;0;0;
SC;421510;RODEIO;5;51;3;102;2;1;3;123;0;1;0;22;
SC;420030;AGRONÔMICA;3;53;0;87;10;2;4;190;0;0;3;43;
SC;421935;VITOR MEIRELES;8;26;6;125;24;7;1;208;0;0;7;27;
SC;421460;RIO DO OESTE;4;14;1;36;1;1;0;120;0;0;0;0;
SC;420840;ITAPIRANGA;12;94;17;525;4;0;3;543;0;0;20;0;
SC;421680;SÃO JOSÉ DO CERRITO;6;13;6;13;0;1;2;74;0;0;0;48;
SC;421890;URUBICI;8;48;7;111;16;2;11;183;0;0;3;2;
SC;421390;PRESIDENTE CASTELLO BRANCO;0;3;4;7;1;2;3;24;0;0;20;34;
SC;420417;CERRO NEGRO;1;15;4;38;0;0;2;40;0;0;2;0;
SC;420530;FAXINAL DOS GUEDES;9;142;18;554;28;11;6;1.027;0;0;32;134;
SC;420845;ITAPOÁ;11;185;3;293;43;10;13;525;0;10;78;217;
SC;421570;SANTO AMARO DA IMPERATRIZ;4;103;5;152;39;2;5;138;0;4;0;5;
SC;420205;BALNEÁRIO BARRA DO SUL;2;144;11;636;43;7;0;619;1;0;13;51;
SC;420480;CURITIBANOS;43;183;28;401;55;42;2;555;0;0;112;121;
SC;420170;ASCURRA;5;49;5;137;33;10;2;313;0;0;2;27;
SC;420140;ARARANGUÁ;22;236;26;416;57;11;2;329;0;1;9;20;
SC;420430;CONCÓRDIA;34;149;13;260;86;7;2;257;0;4;23;2;
SC;420207;BALNEÁRIO GAIVOTA;11;146;8;283;38;9;2;617;0;3;4;0;
SC;421910;VARGEÃO;0;32;3;137;5;0;0;281;0;0;3;7;
SC;421190;PALHOÇA;99;1.642;85;2.177;564;96;22;3.198;1;39;379;665;
SC;420070;ALFREDO WAGNER;1;42;3;88;8;0;2;134;0;0;0;0;
SC;420920;LACERDÓPOLIS;0;2;2;5;13;0;2;44;0;0;0;0;
SC;421335;PONTE ALTA DO NORTE;1;5;1;12;2;1;0;44;0;0;0;0;
SC;420535;FLOR DO SERTÃO;0;5;1;24;8;1;1;35;0;0;1;14;
SC;421840;TREZE DE MAIO;4;511;0;1.228;1;2;0;478;0;0;19;30;
SC;421340;PONTE SERRADA;8;10;9;54;5;6;2;221;0;0;0;4;
SC;421187;PAIAL;0;13;1;18;10;0;0;130;0;0;50;59;
SC;420190;AURORA;7;132;3;57;4;8;3;92;0;0;33;24;
SC;421725;SÃO PEDRO DE ALCÂNTARA;3;14;3;27;1;2;1;52;0;0;3;0;
SC;421330;PONTE ALTA;0;7;2;13;6;0;0;32;0;0;0;1;
SC;420380;CANOINHAS;27;186;23;588;11;12;11;848;0;0;61;231;
SC;421900;URUSSANGA;149;784;3;449;66;19;7;582;0;2;153;328;
SC;421545;SANGÃO;14;706;1;1.931;20;3;5;582;0;0;15;34;
SC;420435;CORDILHEIRA ALTA;1;25;3;83;1;5;1;68;0;0;2;29;
SC;421350;PORTO BELO;12;522;7;1.174;25;16;1;535;0;0;11;59;
SC;420120;ANTÔNIO CARLOS;20;50;8;119;35;5;1;225;0;0;0;1;
SC;421640;SÃO JOÃO DO SUL;11;62;2;241;22;11;0;85;0;0;2;46;
SC;421175;OTACÍLIO COSTA;6;38;14;109;12;2;1;243;0;0;1;0;
SC;421810;TIMBÉ DO SUL;0;44;0;220;3;0;2;60;0;0;8;19;
SC;420130;ARAQUARI;28;759;14;1.611;19;5;10;856;2;54;51;145;
SC;420460;CRICIÚMA;172;5.903;63;13.369;249;18;10;3.456;0;17;214;1.559;
SC;421710;SÃO MARTINHO;0;11;0;6;1;1;0;60;0;0;0;5;
SC;420240;BLUMENAU;252;2.139;88;1.759;244;80;53;2.114;0;4;190;290;
SC;421920;VIDAL RAMOS;3;61;4;263;11;5;1;13;0;0;27;58;
SC;420970;LEBON RÉGIS;4;72;6;153;24;4;10;225;2;1;7;9;
SC;421110;MONTE CASTELO;2;472;1;1.137;1;0;4;45;0;0;3;44;
SC;421170;ORLEANS;20;182;18;284;88;15;11;186;0;0;11;7;
SC;421569;SANTIAGO DO SUL;0;14;0;10;26;0;6;32;0;0;0;0;
SC;421800;TIJUCAS;3;655;7;1.731;8;10;1;533;0;0;21;140;
SC;420750;INDAIAL;21;243;18;405;66;14;4;513;5;4;34;143;
SC;420540;FLORIANÓPOLIS;285;4.981;93;19.191;200;159;60;3.010;6;98;124;1.638;
SC;421715;SÃO MIGUEL DA BOA VISTA;0;13;0;24;16;1;1;59;0;0;0;26;
SC;421003;LUZERNA;1;28;2;27;4;2;4;76;0;0;0;0;
SC;420165;ARVOREDO;5;35;2;90;59;11;8;195;0;1;22;37;
SC;420320;CAMBORIÚ;43;885;8;1.812;39;8;8;773;0;5;24;203;
SC;421775;SUL BRASIL;7;46;10;139;18;6;3;32;0;0;5;14;
SC;421100;MONDAÍ;36;27;8;122;19;6;1;193;0;0;0;0;
SC;421565;SANTA ROSA DO SUL;4;42;4;53;15;2;3;429;0;0;9;20;
SC;420860;JABORÁ;1;22;0;16;6;2;1;17;0;1;3;0;
SC;420770;IPUMIRIM;7;47;6;158;22;11;5;59;0;3;9;13;
SC;421850;TREZE TÍLIAS;9;59;5;40;2;0;0;52;0;0;0;0;
SC;420690;IBIRAMA;2;144;5;324;23;7;0;203;0;0;14;37;
SC;420917;JUPIÁ;1;33;8;40;14;3;0;164;0;1;2;16;
SC;421200;PALMA SOLA;14;40;6;120;8;4;3;89;0;0;4;6;
SC;421315;PLANALTO ALEGRE;8;14;3;29;4;1;1;38;0;2;0;0;
SC;420243;BOCAINA DO SUL;2;16;0;43;0;0;0;6;0;0;0;0;
SC;421830;TRÊS BARRAS;17;254;23;491;60;13;3;259;1;0;6;2;
SC;421760;SIDERÓPOLIS;14;61;2;659;26;3;0;75;0;0;0;0;
SC;421415;PRINCESA;3;10;0;29;12;2;2;26;0;0;2;2;
SC;420090;ANGELINA;15;31;3;85;26;3;0;127;0;0;19;24;
SC;420650;GUARAMIRIM;17;158;12;395;88;19;1;528;0;23;28;73;
SC;421500;RIO NEGRINHO;29;506;24;776;104;38;8;895;0;0;30;218;
SC;420230;BIGUAÇU;26;208;24;276;64;17;5;286;3;3;37;311;
SC;420425;COCAL DO SUL;25;284;13;384;52;11;9;1.252;0;7;113;185;
SC;421960;XAVANTINA;5;36;2;282;28;3;0;120;0;7;0;14;
SC;421870;TUBARÃO;101;590;55;754;53;18;12;497;0;4;15;3;
SC;420490;DESCANSO;6;71;8;219;5;0;5;200;0;0;1;23;
SC;420520;ERVAL VELHO;3;43;1;8;15;1;0;29;0;0;0;0;
SC;421010;MAFRA;13;1.121;17;2.610;27;9;8;603;0;0;74;219;
SC;421310;PIRATUBA;3;129;1;470;33;5;1;61;0;1;20;81;
SC;421205;PALMEIRA;4;9;0;44;0;0;0;13;0;0;0;0;
SC;420600;GOVERNADOR CELSO RAMOS;13;97;6;167;7;5;0;150;0;0;4;1;
SC;420040;ÁGUA DOCE;5;28;2;76;13;1;0;128;0;0;5;28;
SC;420257;BOM JESUS DO OESTE;1;1;0;0;0;2;1;27;0;0;0;5;
SC;421005;MACIEIRA;0;9;0;38;14;0;0;24;0;0;0;0;
SC;420180;ATALANTA;1;4;0;23;11;5;0;60;0;0;8;10;
SC;420900;JOAÇABA;8;79;9;164;23;6;2;129;0;13;6;3;
SC;421270;PETROLÂNDIA;0;2;4;570;10;3;0;135;0;2;6;6;
SC;420110;ANITÁPOLIS;0;14;1;12;1;0;0;54;0;0;0;0;
SC;421440;RIO DAS ANTAS;9;61;10;117;15;20;5;123;2;0;1;8;
SC;421210;PALMITOS;4;38;5;103;1;3;0;376;1;1;0;0;
SC;421630;SÃO JOÃO BATISTA;15;180;8;275;200;15;4;344;1;3;2;2;
SC;420213;BELA VISTA DO TOLDO;0;12;3;27;1;0;2;35;0;0;0;0;
SC;421780;TAIÓ;3;76;11;239;9;8;2;190;0;0;52;86;
SC;421567;SANTA TEREZINHA;0;30;2;98;7;11;7;204;0;0;6;55;
SC;420280;BRAÇO DO NORTE;20;417;955;2.902;551;6;0;1.374;0;0;21;402;
SC;420757;IOMERÊ;3;40;3;128;11;0;1;31;0;0;0;0;
SC;420980;LEOBERTO LEAL;4;10;0;13;0;1;3;42;0;0;0;0;
SC;420287;BRUNÓPOLIS;4;8;3;31;6;0;2;87;0;0;0;34;
SC;420910;JOINVILLE;212;4.337;80;6.710;823;155;121;6.028;2;68;943;1.920;
SC;421040;MARACAJÁ;2;126;1;390;1;8;1;26;0;0;1;22;
SC;420450;CORUPÁ;4;85;3;214;25;4;1;359;0;0;22;98;
SC;420253;BOM JESUS;3;2;2;28;9;0;2;116;0;0;0;0;
SC;421400;PRESIDENTE GETÚLIO;3;23;2;88;14;6;3;205;0;0;4;124;
SC;421507;RIQUEZA;3;66;2;198;1;1;0;36;0;0;0;0;
SC;421360;PORTO UNIÃO;17;195;32;367;68;12;3;156;0;0;4;41;
SC;420570;GAROPABA;17;166;10;291;56;9;3;221;0;1;6;6;
SC;420208;BANDEIRANTE;6;30;6;63;9;13;4;220;0;0;5;4;
SC;421150;NOVA TRENTO;3;110;7;239;53;17;2;140;1;0;1;0;
SC;420055;ÁGUAS FRIAS;2;12;7;34;6;3;1;79;0;0;0;2;
SC;421085;MIRIM DOCE;0;21;2;39;0;0;1;147;0;0;1;3;
SC;420790;IRINEÓPOLIS;3;54;3;69;21;3;8;249;0;0;0;9;
SC;420730;IMBITUBA;37;195;11;342;82;34;9;448;0;1;59;172;
SC;420220;BENEDITO NOVO;7;33;13;126;76;19;10;526;0;0;25;25;
SC;420680;IBICARÉ;4;127;0;486;2;1;1;36;0;0;0;0;
SC;421223;PARAÍSO;1;25;6;57;0;3;2;24;0;0;6;15;
SC;420768;IPUAÇU;8;254;8;802;39;6;6;144;0;0;4;88;
SC;421230;PAULO LOPES;11;85;2;269;14;10;3;109;0;0;0;0;
SC;421625;SÃO JOÃO DO OESTE;6;66;3;222;4;1;3;418;0;3;0;0;
SC;421790;TANGARÁ;3;55;4;163;43;15;24;129;0;0;0;8;
SC;420990;LONTRAS;2;65;2;211;14;33;8;82;0;0;1;1;
SC;421320;POMERODE;10;211;12;558;46;3;4;427;2;9;19;101;
SC;420785;IRATI;5;36;0;88;3;0;0;26;0;0;0;0;
SC;421060;MASSARANDUBA;4;59;7;126;46;20;3;329;0;1;55;126;
SC;420930;LAGES;32;262;55;475;105;46;9;533;0;2;69;140;
SC;420440;CORONEL FREITAS;26;53;20;284;17;16;4;870;0;2;10;28;
SC;421165;NOVO HORIZONTE;1;7;2;8;24;2;0;30;0;0;0;17;
SC;420209;BARRA BONITA;0;6;0;22;3;3;1;25;0;0;0;4;
SC;420245;BOMBINHAS;3;419;2;977;45;7;5;232;0;0;22;62;
SC;420360;CAMPOS NOVOS;8;172;22;433;35;23;5;506;0;1;61;96;
SC;422000;BALNEÁRIO RINCÃO;19;826;1;1.543;8;3;1;112;1;0;15;79;
SC;420250;BOM JARDIM DA SERRA;3;26;2;42;1;4;0;12;0;0;0;2;
SC;421160;NOVA VENEZA;9;420;4;1.146;54;18;3;576;0;0;12;127;
SC;421055;MAREMA;0;21;1;15;13;4;1;41;0;0;24;76;
SC;420760;IPIRA;3;28;0;45;6;2;5;130;0;0;2;0;
SC;420080;ANCHIETA;7;41;7;74;34;3;0;37;0;0;3;0;
SC;420445;CORONEL MARTINS;8;29;2;56;28;0;1;77;0;0;0;39;
SC;421730;SAUDADES;2;55;0;106;14;1;2;130;0;0;0;37;
SC;421265;PESCARIA BRAVA;2;499;3;965;17;5;1;190;0;0;7;45;
SC;421189;PAINEL;4;35;1;51;29;11;0;13;0;0;0;0;
SC;421490;RIO FORTUNA;5;19;0;69;20;0;4;125;0;0;0;1;
SC;420830;ITAPEMA;31;298;14;475;94;13;8;320;2;6;9;1;
SC;421795;TIGRINHOS;1;50;2;99;34;1;4;75;0;0;0;8;
SC;420475;CUNHATAÍ;2;16;1;36;17;2;0;35;0;0;0;1;
SC;421105;MONTE CARLO;1;46;2;50;0;5;3;39;0;0;1;4;
SC;420395;CAPIVARI DE BAIXO;19;827;6;1.931;10;4;4;824;1;1;21;69;
SC;420890;JARAGUÁ DO SUL;47;664;49;1.004;280;69;26;787;0;7;194;461;
SC;420880;JAGUARUNA;5;815;8;1.941;94;0;1;135;0;0;0;52;
SC;421430;RANCHO QUEIMADO;7;11;1;28;2;0;0;88;0;0;1;0;
SC;421240;PEDRAS GRANDES;4;13;1;9;8;2;2;22;0;0;2;1;
SC;420850;ITUPORANGA;17;42;14;146;15;5;2;307;0;2;14;86;
SC;420050;ÁGUAS DE CHAPECÓ;2;39;7;39;18;0;1;40;0;0;0;93;
SC;420610;GRÃO PARÁ;5;38;5;49;20;9;1;178;23;0;6;26;
SC;421930;VIDEIRA;12;231;12;484;59;39;17;557;0;0;193;220;
SC;421610;SÃO DOMINGOS;10;110;11;281;69;21;16;376;1;1;1;8;
SC;420700;IÇARA;59;2.671;16;6.335;47;10;11;986;0;2;50;238;
SC;421020;MAJOR GERCINO;1;37;2;27;19;0;1;34;0;0;3;0;
SC;420390;CAPINZAL;7;49;5;71;3;7;0;119;1;0;5;0;
SC;421700;SÃO LUDGERO;10;506;2;1.387;16;5;2;163;2;1;78;192;
SC;420780;IRANI;3;17;5;30;6;2;10;179;0;0;24;30;
SC;420200;BALNEÁRIO CAMBORIÚ;38;354;25;692;148;44;10;853;1;2;105;246;
SC;420420;CHAPECÓ;112;1.777;99;4.049;496;152;30;2.014;5;4;610;1.428;
SC;420010;ABELARDO LUZ;4;85;6;211;27;2;1;224;0;1;6;53;
SC;421145;NOVA ITABERABA;5;88;4;214;86;1;7;300;0;0;26;38;
SC;421290;PINHALZINHO;17;314;19;851;93;31;13;573;1;3;86;329;
SC;420330;CAMPO ALEGRE;2;25;0;54;3;1;0;66;0;0;0;0;
SC;420290;BRUSQUE;59;468;40;891;255;51;11;1.732;0;4;100;264;
SC;421970;XAXIM;17;202;11;654;90;4;0;174;0;0;19;10;
SC;420060;ÁGUAS MORNAS;2;41;6;78;12;0;2;137;0;0;8;27;
SC;420415;CELSO RAMOS;0;3;0;5;0;0;0;9;0;0;0;0;
SC;421985;ZORTÉA;0;4;1;23;2;0;3;51;0;0;0;0;
SC;421370;POUSO REDONDO;17;169;7;397;56;6;1;677;0;0;15;63;
SC;420470;CUNHA PORÃ;14;75;8;229;43;5;0;263;0;2;0;66;
SC;421030;MAJOR VIEIRA;6;47;5;105;11;0;2;86;0;0;0;7;
SC;420640;GUARACIABA;7;63;6;230;4;1;1;61;1;0;0;0;
SC;421915;VARGEM;2;8;3;10;0;0;0;51;0;0;0;5;
SC;420400;CATANDUVAS;5;35;8;87;4;9;3;81;0;0;0;21;
SC;420160;ARROIO TRINTA;1;13;2;70;2;0;1;184;0;0;23;29;
SC;420545;FORQUILHINHA;25;134;11;209;41;5;3;370;0;2;41;48;
SC;421895;URUPEMA;0;332;1;24;3;0;0;10;0;0;0;0;
SC;420720;IMARUÍ;4;662;2;1.688;15;3;2;325;1;0;6;99;


Fonte: Sistema de Informação em Saúde para a Atenção Básica - SISAB;
E-mail: sisab@saude.gov.br;
Dado gerado em: 14 de Abril de 2022 - 16:22h
Coordenação Geral de Informação da Atenção Primária - CGIAP/DESF
